peak_time,xcorrcoef,min_t,max_t,min_f,max_f,recording,deployment,site,label,datetime,recording_length
374.048,0.680603273720858,373.80266666666665,374.29333333333335,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
374.848,0.655525763512411,374.60266666666666,375.09333333333336,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
375.584,0.6750666644498922,375.33866666666665,375.82933333333335,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
376.3573333333333,0.6936408603391987,376.112,376.60266666666666,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
377.072,0.6897471508789648,376.82666666666665,377.31733333333335,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
377.8666666666667,0.6646227576405772,377.6213333333333,378.112,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
379.4506666666667,0.6553044604728506,379.2053333333333,379.696,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
381.99466666666666,0.6633200112626892,381.7493333333333,382.24,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
382.752,0.6645430761185507,382.50666666666666,382.99733333333336,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
383.584,0.6354280788163059,383.33866666666665,383.82933333333335,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
389.0346666666667,0.6147657593676241,388.7893333333333,389.28,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
391.7866666666667,0.6524332834989058,391.5413333333333,392.032,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
404.128,0.6221080449989717,403.8826666666666,404.3733333333333,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
417.52,0.6361037784655987,417.2746666666666,417.7653333333333,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
418.256,0.624288324835206,418.0106666666666,418.5013333333333,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
418.99733333333336,0.649454558870531,418.752,419.2426666666667,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
419.7386666666667,0.6821380945059182,419.4933333333333,419.984,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
422.4693333333333,0.602701840641732,422.224,422.7146666666667,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
423.5626666666666,0.6228375719095375,423.3173333333333,423.808,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
425.8826666666667,0.6094048267843061,425.6373333333333,426.128,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
427.22133333333335,0.6236920114400129,426.976,427.4666666666667,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
428.41066666666666,0.6450028450060954,428.1653333333333,428.656,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
429.68,0.6060654592640949,429.43466666666666,429.92533333333336,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
430.448,0.6668591009506107,430.2026666666666,430.6933333333333,2000.0,3840.0,1_20230711_173000.wav,5,1,nr_syllable_3khz,2023-07-11 17:30:00,600.0
41.63733333333333,0.6025807619119448,41.392,41.882666666666665,2000.0,3840.0,1_20230720_063000.wav,5,1,nr_syllable_3khz,2023-07-20 06:30:00,600.0
218.64,0.6393410995980802,218.39466666666667,218.8853333333333,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
222.9333333333333,0.6551471215178111,222.688,223.17866666666663,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
576.176,0.6064242893974789,575.9306666666668,576.4213333333333,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
576.928,0.6662861317427983,576.6826666666667,577.1733333333333,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
577.6693333333334,0.6526932748029152,577.4240000000001,577.9146666666667,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
578.48,0.6407373528922532,578.2346666666667,578.7253333333333,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
579.2,0.64955517004213,578.9546666666668,579.4453333333333,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
579.936,0.6631875912753916,579.6906666666667,580.1813333333333,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
588.3253333333333,0.6499586622752754,588.08,588.5706666666666,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
589.0986666666666,0.6657407380821568,588.8533333333334,589.3439999999999,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
589.8826666666666,0.6660357882989115,589.6373333333333,590.1279999999999,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
590.5653333333333,0.6238361173308947,590.32,590.8106666666666,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
591.28,0.6154349679427021,591.0346666666667,591.5253333333333,2000.0,3840.0,1_20230811_063000.wav,6,1,nr_syllable_3khz,2023-08-11 06:30:00,600.0
20.608,0.6608981318062426,20.362666666666662,20.85333333333333,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
23.50933333333333,0.66553105125078,23.264,23.75466666666667,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
24.218666666666667,0.61831415144121,23.973333333333333,24.464,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
24.906666666666663,0.6128298545158105,24.66133333333333,25.152,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
100.448,0.6034028712796874,100.20266666666666,100.69333333333331,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
103.168,0.6146300330595195,102.92266666666669,103.41333333333334,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
105.22666666666667,0.6148531644345967,104.98133333333334,105.472,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
105.93066666666668,0.6640665224655357,105.68533333333332,106.176,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
106.64533333333334,0.6654826798705166,106.4,106.89066666666668,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
115.67466666666668,0.6257083692163089,115.42933333333332,115.92,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
116.40533333333332,0.6178396879027672,116.16,116.65066666666668,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
118.55466666666666,0.6135171006444,118.30933333333331,118.8,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
119.25333333333332,0.6288128970957317,119.008,119.49866666666668,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
120.016,0.6185400341021188,119.77066666666668,120.26133333333334,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
120.74666666666668,0.6464699057364229,120.50133333333332,120.992,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
261.28,0.616001316714679,261.0346666666666,261.5253333333333,2000.0,3840.0,1_20230813_073000.wav,6,1,nr_syllable_3khz,2023-08-13 07:30:00,600.0
288.832,0.6366342472818581,288.58666666666664,289.07733333333334,2000.0,3840.0,1_20230813_120000.wav,6,1,nr_syllable_3khz,2023-08-13 12:00:00,600.0
289.5466666666667,0.6001718698717976,289.30133333333333,289.79200000000003,2000.0,3840.0,1_20230813_120000.wav,6,1,nr_syllable_3khz,2023-08-13 12:00:00,600.0
524.0586666666667,0.6086179556710435,523.8133333333334,524.304,2000.0,3840.0,1_20230815_060000.wav,6,1,nr_syllable_3khz,2023-08-15 06:00:00,600.0
511.38666666666666,0.6614322367608442,511.1413333333333,511.632,2000.0,3840.0,1_20230816_063000.wav,6,1,nr_syllable_3khz,2023-08-16 06:30:00,600.0
512.16,0.6297884364342821,511.9146666666666,512.4053333333333,2000.0,3840.0,1_20230816_063000.wav,6,1,nr_syllable_3khz,2023-08-16 06:30:00,600.0
514.2666666666667,0.6729045915778302,514.0213333333334,514.512,2000.0,3840.0,1_20230816_063000.wav,6,1,nr_syllable_3khz,2023-08-16 06:30:00,600.0
514.992,0.6793501649440575,514.7466666666667,515.2373333333333,2000.0,3840.0,1_20230816_063000.wav,6,1,nr_syllable_3khz,2023-08-16 06:30:00,600.0
515.712,0.6759341994467913,515.4666666666667,515.9573333333333,2000.0,3840.0,1_20230816_063000.wav,6,1,nr_syllable_3khz,2023-08-16 06:30:00,600.0
516.5066666666667,0.6761778137475659,516.2613333333334,516.752,2000.0,3840.0,1_20230816_063000.wav,6,1,nr_syllable_3khz,2023-08-16 06:30:00,600.0
517.2213333333333,0.601256163179906,516.976,517.4666666666666,2000.0,3840.0,1_20230816_063000.wav,6,1,nr_syllable_3khz,2023-08-16 06:30:00,600.0
517.9146666666667,0.6279208923620903,517.6693333333334,518.16,2000.0,3840.0,1_20230816_063000.wav,6,1,nr_syllable_3khz,2023-08-16 06:30:00,600.0
342.656,0.6111017827060339,342.41066666666666,342.9013333333333,2000.0,3840.0,1_20230816_070000.wav,6,1,nr_syllable_3khz,2023-08-16 07:00:00,600.0
1.3333333333333333,0.6204954308022288,1.088,1.5786666666666669,2000.0,3840.0,1_20230818_060000.wav,6,1,nr_syllable_3khz,2023-08-18 06:00:00,600.0
2.0853333333333333,0.6139824022449386,1.84,2.3306666666666667,2000.0,3840.0,1_20230818_060000.wav,6,1,nr_syllable_3khz,2023-08-18 06:00:00,600.0
2.901333333333333,0.6954556866850787,2.656,3.146666666666667,2000.0,3840.0,1_20230818_060000.wav,6,1,nr_syllable_3khz,2023-08-18 06:00:00,600.0
3.68,0.6595274896954411,3.4346666666666668,3.9253333333333336,2000.0,3840.0,1_20230818_060000.wav,6,1,nr_syllable_3khz,2023-08-18 06:00:00,600.0
4.469333333333333,0.6758364939633202,4.224,4.714666666666666,2000.0,3840.0,1_20230818_060000.wav,6,1,nr_syllable_3khz,2023-08-18 06:00:00,600.0
15.232,0.605228136253479,14.986666666666666,15.477333333333332,2000.0,3840.0,1_20230818_060000.wav,6,1,nr_syllable_3khz,2023-08-18 06:00:00,600.0
380.55466666666666,0.618914845580979,380.3093333333333,380.8,2000.0,3840.0,1_20230818_063000.wav,6,1,nr_syllable_3khz,2023-08-18 06:30:00,600.0
381.4666666666666,0.6314238399754663,381.2213333333333,381.712,2000.0,3840.0,1_20230818_063000.wav,6,1,nr_syllable_3khz,2023-08-18 06:30:00,600.0
115.05066666666669,0.6629081435307281,114.80533333333334,115.296,2000.0,3840.0,1_20230819_060000.wav,6,1,nr_syllable_3khz,2023-08-19 06:00:00,600.0
115.776,0.6438338581729731,115.53066666666666,116.02133333333332,2000.0,3840.0,1_20230819_060000.wav,6,1,nr_syllable_3khz,2023-08-19 06:00:00,600.0
116.54933333333334,0.6095240502648525,116.304,116.79466666666669,2000.0,3840.0,1_20230819_060000.wav,6,1,nr_syllable_3khz,2023-08-19 06:00:00,600.0
117.29066666666668,0.6267791029215108,117.04533333333332,117.536,2000.0,3840.0,1_20230819_060000.wav,6,1,nr_syllable_3khz,2023-08-19 06:00:00,600.0
119.46666666666668,0.6686537430353606,119.22133333333332,119.712,2000.0,3840.0,1_20230819_060000.wav,6,1,nr_syllable_3khz,2023-08-19 06:00:00,600.0
351.12,0.6185535793903526,350.87466666666666,351.3653333333333,2000.0,3840.0,1_20230819_060000.wav,6,1,nr_syllable_3khz,2023-08-19 06:00:00,600.0
351.8826666666667,0.6066119010666842,351.63733333333334,352.12800000000004,2000.0,3840.0,1_20230819_060000.wav,6,1,nr_syllable_3khz,2023-08-19 06:00:00,600.0
438.48,0.6347797961043022,438.2346666666666,438.72533333333337,2000.0,3840.0,1_20230821_060000.wav,6,1,nr_syllable_3khz,2023-08-21 06:00:00,600.0
439.2533333333333,0.6316351710765911,439.008,439.4986666666667,2000.0,3840.0,1_20230821_060000.wav,6,1,nr_syllable_3khz,2023-08-21 06:00:00,600.0
440.0853333333333,0.7121315969716974,439.84,440.3306666666667,2000.0,3840.0,1_20230821_060000.wav,6,1,nr_syllable_3khz,2023-08-21 06:00:00,600.0
440.864,0.6439419863525724,440.6186666666666,441.1093333333333,2000.0,3840.0,1_20230821_060000.wav,6,1,nr_syllable_3khz,2023-08-21 06:00:00,600.0
533.9093333333333,0.6010312265354251,533.664,534.1546666666666,2000.0,3840.0,1_20230821_063000.wav,6,1,nr_syllable_3khz,2023-08-21 06:30:00,600.0
127.30133333333332,0.6297987607736235,127.056,127.54666666666668,2000.0,3840.0,1_20230822_060000.wav,6,1,nr_syllable_3khz,2023-08-22 06:00:00,600.0
222.21866666666668,0.6038539375273233,221.97333333333336,222.464,2000.0,3840.0,1_20230822_060000.wav,6,1,nr_syllable_3khz,2023-08-22 06:00:00,600.0
239.648,0.6308225868696298,239.40266666666668,239.8933333333333,2000.0,3840.0,1_20230823_070000.wav,6,1,nr_syllable_3khz,2023-08-23 07:00:00,600.0
323.3706666666667,0.6077691603300861,323.12533333333334,323.61600000000004,2000.0,3840.0,1_20230823_070000.wav,6,1,nr_syllable_3khz,2023-08-23 07:00:00,600.0
265.33866666666665,0.6127250581099067,265.0933333333333,265.584,2000.0,3840.0,1_20230826_070000.wav,6,1,nr_syllable_3khz,2023-08-26 07:00:00,600.0
6.133333333333334,0.6171337303186881,5.888000000000001,6.378666666666667,2000.0,3840.0,1_20230827_060000.wav,6,1,nr_syllable_3khz,2023-08-27 06:00:00,600.0
6.832,0.6256326134001058,6.586666666666667,7.077333333333333,2000.0,3840.0,1_20230827_060000.wav,6,1,nr_syllable_3khz,2023-08-27 06:00:00,600.0
20.794666666666668,0.6271459618934593,20.549333333333333,21.040000000000003,2000.0,3840.0,1_20230827_060000.wav,6,1,nr_syllable_3khz,2023-08-27 06:00:00,600.0
263.6906666666667,0.6101364835189673,263.44533333333334,263.93600000000004,2000.0,3840.0,1_20230828_070000.wav,6,1,nr_syllable_3khz,2023-08-28 07:00:00,600.0
301.89866666666666,0.6020652684132172,301.6533333333333,302.144,2000.0,3840.0,1_20230828_070000.wav,6,1,nr_syllable_3khz,2023-08-28 07:00:00,600.0
341.8773333333333,0.6133441122045548,341.632,342.1226666666667,2000.0,3840.0,1_20230828_070000.wav,6,1,nr_syllable_3khz,2023-08-28 07:00:00,600.0
344.18666666666667,0.6052882686550444,343.9413333333333,344.432,2000.0,3840.0,1_20230828_070000.wav,6,1,nr_syllable_3khz,2023-08-28 07:00:00,600.0
359.6,0.6044495319049618,359.3546666666667,359.8453333333334,2000.0,3840.0,1_20230829_060000.wav,6,1,nr_syllable_3khz,2023-08-29 06:00:00,600.0
360.704,0.6168651744154335,360.45866666666666,360.94933333333336,2000.0,3840.0,1_20230829_060000.wav,6,1,nr_syllable_3khz,2023-08-29 06:00:00,600.0
93.86666666666666,0.6047977297211461,93.62133333333333,94.112,2000.0,3840.0,1_20230902_060000.wav,7,1,nr_syllable_3khz,2023-09-02 06:00:00,600.0
257.9893333333333,0.610720266046273,257.744,258.23466666666667,2000.0,3840.0,1_20230902_060000.wav,7,1,nr_syllable_3khz,2023-09-02 06:00:00,600.0
334.08,0.6022555472282779,333.83466666666664,334.32533333333333,2000.0,3840.0,1_20230906_163000.wav,7,1,nr_syllable_3khz,2023-09-06 16:30:00,600.0
506.496,0.6285257503337524,506.2506666666666,506.7413333333333,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
507.2,0.6331661754786768,506.9546666666666,507.4453333333333,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
507.952,0.6117344894038254,507.70666666666665,508.19733333333335,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
508.63466666666665,0.7032066173630582,508.3893333333333,508.88,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
509.46133333333336,0.6313467156203305,509.216,509.7066666666667,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
514.3946666666667,0.6232207761992186,514.1493333333334,514.64,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
515.1413333333334,0.6658500261159299,514.8960000000001,515.3866666666667,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
515.9413333333333,0.6230658339357721,515.696,516.1866666666666,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
516.7253333333333,0.6454221149379326,516.48,516.9706666666666,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
517.4986666666666,0.6164356956492613,517.2533333333333,517.7439999999999,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
597.7813333333334,0.643033510882115,597.5360000000001,598.0266666666666,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
598.5333333333333,0.6564304336067175,598.288,598.7786666666666,2000.0,3840.0,1_20230908_053000.wav,7,1,nr_syllable_3khz,2023-09-08 05:30:00,600.0
401.008,0.6180446280515712,400.7626666666666,401.2533333333333,2000.0,3840.0,1_20230910_053000.wav,7,1,nr_syllable_3khz,2023-09-10 05:30:00,600.0
409.024,0.6160807637263072,408.77866666666665,409.26933333333335,2000.0,3840.0,1_20230910_053000.wav,7,1,nr_syllable_3khz,2023-09-10 05:30:00,600.0
417.072,0.6066529877031527,416.82666666666665,417.31733333333335,2000.0,3840.0,1_20230910_053000.wav,7,1,nr_syllable_3khz,2023-09-10 05:30:00,600.0
417.82933333333335,0.6141217914271915,417.584,418.0746666666667,2000.0,3840.0,1_20230910_053000.wav,7,1,nr_syllable_3khz,2023-09-10 05:30:00,600.0
418.576,0.6107164162681434,418.3306666666667,418.82133333333337,2000.0,3840.0,1_20230910_053000.wav,7,1,nr_syllable_3khz,2023-09-10 05:30:00,600.0
420.8106666666667,0.6140018074209899,420.5653333333333,421.056,2000.0,3840.0,1_20230910_053000.wav,7,1,nr_syllable_3khz,2023-09-10 05:30:00,600.0
422.528,0.6137944277324242,422.2826666666666,422.77333333333337,2000.0,3840.0,1_20230910_053000.wav,7,1,nr_syllable_3khz,2023-09-10 05:30:00,600.0
423.392,0.6162588747707558,423.14666666666665,423.6373333333333,2000.0,3840.0,1_20230910_053000.wav,7,1,nr_syllable_3khz,2023-09-10 05:30:00,600.0
597.9946666666667,0.6012421239538775,597.7493333333334,598.24,2000.0,3840.0,1_20230910_053000.wav,7,1,nr_syllable_3khz,2023-09-10 05:30:00,600.0
478.7253333333333,0.6087407379855843,478.48,478.97066666666666,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
479.55733333333336,0.6302367187300393,479.312,479.8026666666667,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
480.2826666666666,0.6318093543796951,480.0373333333333,480.528,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
481.04533333333336,0.6882757045025553,480.8,481.2906666666667,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
481.7973333333333,0.613023327296566,481.552,482.04266666666666,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
482.55466666666666,0.6349043826979024,482.3093333333333,482.8,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
483.3066666666667,0.6583077680327699,483.0613333333333,483.552,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
484.1173333333333,0.6659245718432281,483.872,484.36266666666666,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
484.928,0.6839789360423133,484.68266666666665,485.17333333333335,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
485.75466666666665,0.6347598283902935,485.5093333333333,486.0,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
486.5866666666666,0.6700241372654444,486.3413333333333,486.832,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
487.3493333333333,0.6266443036978256,487.104,487.5946666666667,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
488.21866666666665,0.630245167000479,487.9733333333333,488.464,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
489.0293333333333,0.6598567050501588,488.784,489.2746666666667,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
567.0186666666667,0.6199689419265347,566.7733333333334,567.264,2000.0,3840.0,1_20230911_053000.wav,7,1,nr_syllable_3khz,2023-09-11 05:30:00,600.0
235.3973333333333,0.6888331670312371,235.152,235.64266666666663,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
237.85066666666663,0.6013325757053284,237.60533333333333,238.096,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
239.29066666666668,0.6325016256172297,239.04533333333336,239.536,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
240.49066666666667,0.6478748195174204,240.2453333333333,240.736,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
241.664,0.6151124940571753,241.41866666666667,241.9093333333333,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
255.776,0.6267695466948529,255.5306666666667,256.02133333333336,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
256.544,0.675568374491178,256.29866666666663,256.78933333333333,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
257.4506666666667,0.6547752086881555,257.20533333333333,257.696,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
281.216,0.6116177252818518,280.97066666666666,281.46133333333336,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
335.0826666666667,0.6077151179961863,334.83733333333333,335.32800000000003,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
597.7333333333333,0.6010725065819555,597.488,597.9786666666666,2000.0,3840.0,1_20230911_070000.wav,7,1,nr_syllable_3khz,2023-09-11 07:00:00,600.0
560.9546666666666,0.6161692187968197,560.7093333333333,561.1999999999999,2000.0,3840.0,1_20230912_053000.wav,7,1,nr_syllable_3khz,2023-09-12 05:30:00,600.0
563.4666666666667,0.6106113234681566,563.2213333333334,563.712,2000.0,3840.0,1_20230912_053000.wav,7,1,nr_syllable_3khz,2023-09-12 05:30:00,600.0
127.33333333333331,0.6141180298549513,127.088,127.57866666666666,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
128.176,0.6502148231374161,127.93066666666664,128.4213333333333,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
141.536,0.605305755344076,141.29066666666668,141.78133333333332,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
143.05066666666667,0.6575726550247749,142.80533333333335,143.296,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
143.808,0.7088380024889166,143.56266666666667,144.0533333333333,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
144.62933333333334,0.6311942099510013,144.384,144.87466666666666,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
163.95733333333334,0.6200716977726426,163.71200000000002,164.20266666666666,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
220.4533333333333,0.6139438032038457,220.20800000000003,220.69866666666667,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
221.28,0.6113223501081146,221.03466666666668,221.5253333333333,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
226.176,0.676192608384013,225.93066666666667,226.4213333333333,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
241.4293333333333,0.6020942727363429,241.18400000000003,241.67466666666667,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
313.488,0.6095635575394882,313.24266666666665,313.7333333333333,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
326.736,0.6141941812051104,326.49066666666664,326.98133333333334,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
330.048,0.6241697567089323,329.80266666666665,330.2933333333333,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
331.05066666666664,0.6068768402986229,330.8053333333333,331.296,2000.0,3840.0,1_20230913_053000.wav,7,1,nr_syllable_3khz,2023-09-13 05:30:00,600.0
